chr pos1 pos2 transcript gene_pos1 gene_pos2 fst_outlier_adj gene
19 11625001 11699999 ENSGACT00000013279 11627393 11679755 FALSE ENSGACG00000010032
19 11625001 11699999 ENSGACT00000013288 11688379 11689993 FALSE ENSGACG00000010042
19 11700001 11774999 ENSGACT00000013297 11701859 11703706 FALSE ENSGACG00000010052
19 11700001 11774999 ENSGACT00000013305 11737187 11741282 FALSE ENSGACG00000010054
19 11700001 11774999 ENSGACT00000013314 11744274 11748881 FALSE ENSGACG00000010060
19 11700001 11774999 ENSGACT00000013325 11751314 11756060 FALSE ENSGACG00000010067
19 11700001 11774999 ENSGACT00000013340 11758451 11763783 FALSE ENSGACG00000010077
19 11700001 11774999 ENSGACT00000013345 11757945 11763717 FALSE ENSGACG00000010077
19 11700001 11774999 ENSGACT00000013350 11765369 11766866 FALSE ENSGACG00000010091
19 11775001 11849999 ENSGACT00000013421 11818854 11840148 FALSE ENSGACG00000010114
19 11775001 11849999 ENSGACT00000013437 11818875 11840136 FALSE ENSGACG00000010114
19 11850001 11924999 ENSGACT00000013451 11865734 11867395 FALSE ENSGACG00000010168
19 11850001 11924999 ENSGACT00000013453 11866682 11874678 FALSE ENSGACG00000010168
19 11850001 11924999 ENSGACT00000013463 11876728 11882616 FALSE ENSGACG00000010174
19 11850001 11924999 ENSGACT00000013468 11877188 11881475 FALSE ENSGACG00000010174
19 11850001 11924999 ENSGACT00000013487 11883603 11891277 FALSE ENSGACG00000010186
19 11850001 11924999 ENSGACT00000013490 11894180 11896027 FALSE ENSGACG00000010197
19 11850001 11924999 ENSGACT00000013495 11902298 11905770 FALSE ENSGACG00000010198
19 12000001 12074999 ENSGACT00000013831 12012187 12015550 FALSE ENSGACG00000010443
19 12000001 12074999 ENSGACT00000013835 12015929 12017318 FALSE ENSGACG00000010449
19 12000001 12074999 ENSGACT00000013843 12017421 12021102 FALSE ENSGACG00000010453
19 12000001 12074999 ENSGACT00000013875 12024687 12028286 FALSE ENSGACG00000010459
19 12000001 12074999 ENSGACT00000013891 12028911 12034121 FALSE ENSGACG00000010485
19 12000001 12074999 ENSGACT00000013906 12035050 12037041 FALSE ENSGACG00000010496
19 12000001 12074999 ENSGACT00000013915 12035050 12037012 FALSE ENSGACG00000010496
19 12000001 12074999 ENSGACT00000013943 12041806 12059539 FALSE ENSGACG00000010509
19 12075001 12149999 ENSGACT00000013952 12092179 12095429 FALSE ENSGACG00000010533
19 12075001 12149999 ENSGACT00000013967 12092410 12095937 FALSE ENSGACG00000010533
19 12075001 12149999 ENSGACT00000014052 12097592 12103187 FALSE ENSGACG00000010550
19 12075001 12149999 ENSGACT00000014055 12097632 12102488 FALSE ENSGACG00000010550
19 12075001 12149999 ENSGACT00000014061 12103716 12106790 FALSE ENSGACG00000010615
19 12075001 12149999 ENSGACT00000014071 12123219 12126368 FALSE ENSGACG00000010620
19 12075001 12149999 ENSGACT00000014076 12123960 12126388 FALSE ENSGACG00000010620
19 12075001 12149999 ENSGACT00000014094 12127399 12137182 FALSE ENSGACG00000010629
19 12075001 12149999 ENSGACT00000014098 12127418 12137176 FALSE ENSGACG00000010629
19 12150001 12224999 ENSGACT00000014140 12211527 12212774 FALSE ENSGACG00000010669
19 12150001 12224999 ENSGACT00000028983 12150731 12150849 FALSE ENSGACG00000022191
19 12225001 12299999 NA NA NA FALSE NA
19 12300001 12374999 NA NA NA FALSE NA
19 12375001 12449999 ENSGACT00000014150 12393533 12401684 FALSE ENSGACG00000010672
19 12375001 12449999 ENSGACT00000014158 12408710 12416287 FALSE ENSGACG00000010682
19 12375001 12449999 ENSGACT00000014169 12416541 12420587 FALSE ENSGACG00000010689
19 12375001 12449999 ENSGACT00000014173 12417131 12420608 FALSE ENSGACG00000010689
19 12525001 12599999 ENSGACT00000014230 12525042 12540459 FALSE ENSGACG00000010734
19 12525001 12599999 ENSGACT00000014236 12552460 12562563 FALSE ENSGACG00000010739
19 12525001 12599999 ENSGACT00000014240 12585552 12586496 FALSE ENSGACG00000010742
19 12600001 12674999 ENSGACT00000014252 12610128 12634178 FALSE ENSGACG00000010749
19 12600001 12674999 ENSGACT00000014254 12610317 12634127 FALSE ENSGACG00000010749
19 12600001 12674999 ENSGACT00000014260 12646615 12647506 FALSE ENSGACG00000010758
19 12600001 12674999 ENSGACT00000014266 12663099 12668383 FALSE ENSGACG00000010762
19 12600001 12674999 ENSGACT00000014274 12663998 12668512 FALSE ENSGACG00000010762
19 12750001 12824999 ENSGACT00000014348 12800770 12803050 FALSE ENSGACG00000010823
19 12750001 12824999 ENSGACT00000014373 12804583 12812986 FALSE ENSGACG00000010827
19 12750001 12824999 ENSGACT00000014377 12804657 12813085 FALSE ENSGACG00000010827
19 12750001 12824999 ENSGACT00000014380 12804695 12812977 FALSE ENSGACG00000010827
19 12750001 12824999 ENSGACT00000014389 12804811 12812966 FALSE ENSGACG00000010827
19 12750001 12824999 ENSGACT00000014393 12818370 12819923 FALSE ENSGACG00000010857
19 12825001 12899999 ENSGACT00000014396 12850842 12868022 FALSE ENSGACG00000010861
19 12825001 12899999 ENSGACT00000014409 12871147 12878635 FALSE ENSGACG00000010863
19 12825001 12899999 ENSGACT00000014414 12874686 12877369 FALSE ENSGACG00000010863
19 12825001 12899999 ENSGACT00000014434 12882844 12894647 FALSE ENSGACG00000010873
19 12825001 12899999 ENSGACT00000028112 12836877 12836962 FALSE ENSGACG00000021320
19 12900001 12974999 ENSGACT00000014441 12922987 12927204 FALSE ENSGACG00000010891
19 12900001 12974999 ENSGACT00000014458 12932396 12942731 FALSE ENSGACG00000010898
19 12900001 12974999 ENSGACT00000014491 12943556 12948818 FALSE ENSGACG00000010911
19 12900001 12974999 ENSGACT00000014500 12952501 12958329 FALSE ENSGACG00000010936
19 12900001 12974999 ENSGACT00000014510 12965266 12969508 FALSE ENSGACG00000010944
19 12900001 12974999 ENSGACT00000014516 12970755 12972108 FALSE ENSGACG00000010954
19 13050001 13124999 ENSGACT00000014635 13053541 13067484 FALSE ENSGACG00000011046
19 13125001 13199999 ENSGACT00000014651 13142187 13146657 FALSE ENSGACG00000011053
19 13125001 13199999 ENSGACT00000014669 13172917 13196861 FALSE ENSGACG00000011062
19 13200001 13274999 ENSGACT00000014672 13206678 13207580 FALSE ENSGACG00000011075
19 13200001 13274999 ENSGACT00000014676 13207776 13208412 FALSE ENSGACG00000011077
19 13200001 13274999 ENSGACT00000014689 13227769 13239445 FALSE ENSGACG00000011081
19 13200001 13274999 ENSGACT00000014692 13254472 13254914 FALSE ENSGACG00000011093
19 13200001 13274999 ENSGACT00000014702 13263289 13268851 FALSE ENSGACG00000011095
19 13200001 13274999 ENSGACT00000014708 13265241 13269974 FALSE ENSGACG00000011095
19 13275001 13349999 ENSGACT00000014729 13279651 13286010 FALSE ENSGACG00000011104
19 13275001 13349999 ENSGACT00000014733 13279666 13285527 FALSE ENSGACG00000011104
19 13275001 13349999 ENSGACT00000014740 13287163 13291582 FALSE ENSGACG00000011125
19 13350001 13424999 ENSGACT00000014751 13354738 13382369 FALSE ENSGACG00000011130
19 13350001 13424999 ENSGACT00000014755 13388071 13403200 FALSE ENSGACG00000011138
19 13350001 13424999 ENSGACT00000014790 13409214 13424456 FALSE ENSGACG00000011141
19 13350001 13424999 ENSGACT00000014795 13409631 13424508 FALSE ENSGACG00000011141
19 13350001 13424999 ENSGACT00000014796 13409631 13424457 FALSE ENSGACG00000011141
19 13425001 13499999 ENSGACT00000014799 13427058 13428112 FALSE ENSGACG00000011173
19 13425001 13499999 ENSGACT00000014804 13430600 13432871 FALSE ENSGACG00000011175
19 13425001 13499999 ENSGACT00000014806 13444543 13445613 FALSE ENSGACG00000011177
19 13425001 13499999 ENSGACT00000014817 13455597 13462413 FALSE ENSGACG00000011179
19 13425001 13499999 ENSGACT00000014854 13465021 13470705 FALSE ENSGACG00000011188
19 13425001 13499999 ENSGACT00000014864 13465051 13468234 FALSE ENSGACG00000011188
19 13425001 13499999 ENSGACT00000014877 13465558 13470721 FALSE ENSGACG00000011188
19 13425001 13499999 ENSGACT00000014883 13471582 13475103 FALSE ENSGACG00000011238
19 13425001 13499999 ENSGACT00000014887 13480542 13481988 FALSE ENSGACG00000011243
19 13425001 13499999 ENSGACT00000014890 13480938 13482024 FALSE ENSGACG00000011243
19 13425001 13499999 ENSGACT00000014891 13489378 13490063 FALSE ENSGACG00000011246
19 13500001 13574999 NA NA NA FALSE NA
19 13575001 13649999 ENSGACT00000014909 13581892 13619597 FALSE ENSGACG00000011253
19 13650001 13724999 NA NA NA FALSE NA
19 13800001 13874999 ENSGACT00000015033 13808684 13826419 FALSE ENSGACG00000011348
19 13800001 13874999 ENSGACT00000015042 13808709 13826463 FALSE ENSGACG00000011348
19 13800001 13874999 ENSGACT00000015055 13831971 13841823 FALSE ENSGACG00000011362
19 13800001 13874999 ENSGACT00000015059 13844085 13848445 FALSE ENSGACG00000011372
19 13800001 13874999 ENSGACT00000015064 13853571 13854112 FALSE ENSGACG00000011375
19 13800001 13874999 ENSGACT00000028304 13828830 13828926 FALSE ENSGACG00000021512
19 14100001 14174999 ENSGACT00000015167 14128182 14131907 FALSE ENSGACG00000011446
19 14100001 14174999 ENSGACT00000015174 14128440 14131612 FALSE ENSGACG00000011446
19 14250001 14324999 ENSGACT00000015178 14294768 14296708 FALSE ENSGACG00000011459
19 14325001 14399999 NA NA NA FALSE NA
19 14475001 14549999 ENSGACT00000015182 14489909 14491510 FALSE ENSGACG00000011461
19 14475001 14549999 ENSGACT00000015183 14493756 14497787 FALSE ENSGACG00000011465
19 14475001 14549999 ENSGACT00000015202 14512862 14517852 FALSE ENSGACG00000011466
19 14550001 14624999 ENSGACT00000015237 14576853 14586457 FALSE ENSGACG00000011484
19 14550001 14624999 ENSGACT00000015258 14590395 14596323 FALSE ENSGACG00000011505
19 14550001 14624999 ENSGACT00000015273 14591588 14597095 FALSE ENSGACG00000011505
19 14550001 14624999 ENSGACT00000015277 14597209 14599489 FALSE ENSGACG00000011535
19 14550001 14624999 ENSGACT00000015286 14599705 14601282 FALSE ENSGACG00000011538
19 14550001 14624999 ENSGACT00000015289 14611566 14612856 FALSE ENSGACG00000011544
19 14550001 14624999 ENSGACT00000015305 14615032 14623053 FALSE ENSGACG00000011548
19 14550001 14624999 ENSGACT00000015311 14615032 14620456 FALSE ENSGACG00000011548
19 14625001 14699999 ENSGACT00000015322 14640640 14642643 FALSE ENSGACG00000011564
19 14625001 14699999 ENSGACT00000015326 14640815 14642630 FALSE ENSGACG00000011564
19 14625001 14699999 ENSGACT00000015352 14643870 14650839 FALSE ENSGACG00000011573
19 14625001 14699999 ENSGACT00000015382 14650129 14655103 FALSE ENSGACG00000011591
19 14625001 14699999 ENSGACT00000015388 14656114 14658457 FALSE ENSGACG00000011591
19 14625001 14699999 ENSGACT00000015404 14661469 14666585 FALSE ENSGACG00000011622
19 14625001 14699999 ENSGACT00000015414 14668466 14672590 FALSE ENSGACG00000011633
19 14625001 14699999 ENSGACT00000015425 14668488 14673539 FALSE ENSGACG00000011633
19 14625001 14699999 ENSGACT00000029076 14637568 14637649 FALSE ENSGACG00000022284
19 14850001 14924999 ENSGACT00000015474 14879469 14884316 FALSE ENSGACG00000011661
19 14850001 14924999 ENSGACT00000015477 14892428 14895854 FALSE ENSGACG00000011681
19 14850001 14924999 ENSGACT00000015482 14900545 14902598 FALSE ENSGACG00000011684
19 14850001 14924999 ENSGACT00000015487 14904307 14907914 FALSE ENSGACG00000011688
19 14925001 14999999 ENSGACT00000015507 14956122 14960598 FALSE ENSGACG00000011705
19 14925001 14999999 ENSGACT00000015517 14961456 14965830 FALSE ENSGACG00000011708
19 14925001 14999999 ENSGACT00000015533 14968720 14982672 FALSE ENSGACG00000011713
19 14925001 14999999 ENSGACT00000015535 14986398 14990368 FALSE ENSGACG00000011723
19 14925001 14999999 ENSGACT00000015557 14992460 14996253 FALSE ENSGACG00000011725
19 14925001 14999999 ENSGACT00000015562 14998323 14999357 FALSE ENSGACG00000011741
19 15150001 15224999 ENSGACT00000015773 15155801 15161691 FALSE ENSGACG00000011896
19 15150001 15224999 ENSGACT00000015786 15176982 15185011 FALSE ENSGACG00000011906
19 15150001 15224999 ENSGACT00000015788 15189308 15191488 FALSE ENSGACG00000011914
19 15150001 15224999 ENSGACT00000015831 15201243 15209967 FALSE ENSGACG00000011916
19 15150001 15224999 ENSGACT00000028035 15173520 15173620 FALSE ENSGACG00000021243
19 15150001 15224999 ENSGACT00000028058 15173972 15174062 FALSE ENSGACG00000021266
19 15150001 15224999 ENSGACT00000028085 15173682 15173773 FALSE ENSGACG00000021293
19 15225001 15299999 ENSGACT00000015865 15272216 15275910 FALSE ENSGACG00000011958
19 15225001 15299999 ENSGACT00000015882 15276451 15278423 FALSE ENSGACG00000011975
19 15225001 15299999 ENSGACT00000015890 15279420 15285247 FALSE ENSGACG00000011990
19 15225001 15299999 ENSGACT00000015893 15280938 15285237 FALSE ENSGACG00000011990
19 15225001 15299999 ENSGACT00000015928 15287361 15292641 FALSE ENSGACG00000011996
19 15300001 15374999 ENSGACT00000015943 15303422 15305468 FALSE ENSGACG00000012021
19 15300001 15374999 ENSGACT00000015948 15306831 15307762 FALSE ENSGACG00000012030
19 15300001 15374999 ENSGACT00000015959 15311956 15317304 FALSE ENSGACG00000012034
19 15300001 15374999 ENSGACT00000015969 15320378 15323412 FALSE ENSGACG00000012040
19 15300001 15374999 ENSGACT00000015976 15324801 15329729 FALSE ENSGACG00000012049
19 15300001 15374999 ENSGACT00000015981 15336362 15343508 FALSE ENSGACG00000012053
19 15300001 15374999 ENSGACT00000015983 15343510 15344305 FALSE ENSGACG00000012058
19 15300001 15374999 ENSGACT00000015990 15345209 15345613 FALSE ENSGACG00000012059
19 15300001 15374999 ENSGACT00000015995 15348293 15350973 FALSE ENSGACG00000012066
19 15300001 15374999 ENSGACT00000016004 15357367 15360484 FALSE ENSGACG00000012071
19 15375001 15449999 ENSGACT00000016046 15387902 15399376 FALSE ENSGACG00000012099
19 15375001 15449999 ENSGACT00000016053 15399820 15400359 FALSE ENSGACG00000012110
19 15375001 15449999 ENSGACT00000016054 15403440 15404642 FALSE ENSGACG00000012113
19 15375001 15449999 ENSGACT00000016069 15436820 15447698 FALSE ENSGACG00000012114
19 15600001 15674999 ENSGACT00000016207 15625002 15625982 FALSE ENSGACG00000012230
19 15750001 15824999 ENSGACT00000016428 15752174 15755057 FALSE ENSGACG00000012388
19 15750001 15824999 ENSGACT00000016434 15756474 15768486 FALSE ENSGACG00000012408
19 15750001 15824999 ENSGACT00000016468 15770641 15774390 FALSE ENSGACG00000012412
19 15750001 15824999 ENSGACT00000016474 15770849 15774567 FALSE ENSGACG00000012412
19 15750001 15824999 ENSGACT00000016482 15776072 15779745 FALSE ENSGACG00000012441
19 15750001 15824999 ENSGACT00000016488 15776080 15780153 FALSE ENSGACG00000012441
19 15750001 15824999 ENSGACT00000016490 15776080 15778797 FALSE ENSGACG00000012441
19 15750001 15824999 ENSGACT00000016492 15776113 15780003 FALSE ENSGACG00000012441
19 15750001 15824999 ENSGACT00000016495 15776176 15780124 FALSE ENSGACG00000012456
19 15825001 15899999 NA NA NA FALSE NA
19 15900001 15974999 ENSGACT00000016537 15918028 15921370 FALSE ENSGACG00000012474
19 15900001 15974999 ENSGACT00000016544 15918781 15921351 FALSE ENSGACG00000012474
19 15900001 15974999 ENSGACT00000016549 15922219 15923491 FALSE ENSGACG00000012493
19 15900001 15974999 ENSGACT00000016552 15924509 15926264 FALSE ENSGACG00000012497
19 15900001 15974999 ENSGACT00000016594 15928031 15931073 FALSE ENSGACG00000012500
19 15900001 15974999 ENSGACT00000016596 15937047 15940989 FALSE ENSGACG00000012534
19 15900001 15974999 ENSGACT00000016598 15947984 15949286 FALSE ENSGACG00000012536
19 15900001 15974999 ENSGACT00000016602 15950976 15952742 FALSE ENSGACG00000012538
19 15900001 15974999 ENSGACT00000016613 15963171 15965385 FALSE ENSGACG00000012541
19 15900001 15974999 ENSGACT00000016624 15963564 15965864 FALSE ENSGACG00000012541
19 15975001 16049999 NA NA NA FALSE NA
19 16050001 16124999 ENSGACT00000016660 16058808 16060320 FALSE ENSGACG00000012580
19 16050001 16124999 ENSGACT00000016686 16063076 16068785 FALSE ENSGACG00000012582
19 16050001 16124999 ENSGACT00000016691 16063829 16068855 FALSE ENSGACG00000012582
19 16050001 16124999 ENSGACT00000016696 16079617 16081333 FALSE ENSGACG00000012608
19 16050001 16124999 ENSGACT00000016700 16079628 16081480 FALSE ENSGACG00000012608
19 16050001 16124999 ENSGACT00000016724 16082531 16088101 FALSE ENSGACG00000012612
19 16050001 16124999 ENSGACT00000016730 16083437 16088368 FALSE ENSGACG00000012612
19 16050001 16124999 ENSGACT00000029111 16101778 16101859 FALSE ENSGACG00000022319
19 16125001 16199999 ENSGACT00000016733 16178744 16180741 FALSE ENSGACG00000012638
19 16200001 16274999 ENSGACT00000016742 16212950 16226790 FALSE ENSGACG00000012640
19 16200001 16274999 ENSGACT00000016793 16235302 16272964 FALSE ENSGACG00000012647
19 16350001 16424999 ENSGACT00000016824 16370623 16388174 TRUE ENSGACG00000012703
19 16425001 16499999 NA NA NA FALSE NA
19 16500001 16574999 ENSGACT00000016874 16514513 16522867 FALSE ENSGACG00000012746
19 16500001 16574999 ENSGACT00000016878 16516432 16523185 FALSE ENSGACG00000012746
19 16500001 16574999 ENSGACT00000016895 16545546 16549700 FALSE ENSGACG00000012758
19 16500001 16574999 ENSGACT00000016924 16552453 16555264 FALSE ENSGACG00000012770
19 16500001 16574999 ENSGACT00000016933 16556236 16558583 FALSE ENSGACG00000012787
19 16500001 16574999 ENSGACT00000016937 16558538 16559903 FALSE ENSGACG00000012787
19 16575001 16649999 ENSGACT00000016948 16575606 16582543 FALSE ENSGACG00000012796
19 16575001 16649999 ENSGACT00000016955 16590760 16591829 FALSE ENSGACG00000012805
19 16575001 16649999 ENSGACT00000016973 16593135 16595569 FALSE ENSGACG00000012813
19 16575001 16649999 ENSGACT00000016976 16593209 16595569 FALSE ENSGACG00000012813
19 16575001 16649999 ENSGACT00000016982 16598778 16602361 FALSE ENSGACG00000012826
19 16575001 16649999 ENSGACT00000016986 16602635 16605438 FALSE ENSGACG00000012832
19 16575001 16649999 ENSGACT00000016999 16608508 16624055 FALSE ENSGACG00000012835
19 16575001 16649999 ENSGACT00000017035 16632538 16636348 FALSE ENSGACG00000012845
19 16575001 16649999 ENSGACT00000017055 16640414 16646855 FALSE ENSGACG00000012874
19 16575001 16649999 ENSGACT00000017060 16640721 16646855 FALSE ENSGACG00000012874
19 16650001 16724999 ENSGACT00000017070 16652222 16655887 FALSE ENSGACG00000012891
19 16650001 16724999 ENSGACT00000017071 16659150 16663274 FALSE ENSGACG00000012899
19 16650001 16724999 ENSGACT00000017102 16666627 16669474 FALSE ENSGACG00000012900
19 16650001 16724999 ENSGACT00000017107 16666778 16669464 FALSE ENSGACG00000012900
19 16650001 16724999 ENSGACT00000017125 16669502 16676050 FALSE ENSGACG00000012928
19 16650001 16724999 ENSGACT00000017136 16670431 16676068 FALSE ENSGACG00000012928
19 16650001 16724999 ENSGACT00000017165 16678191 16695164 FALSE ENSGACG00000012946
19 16650001 16724999 ENSGACT00000017174 16699630 16700761 FALSE ENSGACG00000012962
19 16650001 16724999 ENSGACT00000017188 16702597 16713291 FALSE ENSGACG00000012971
19 16650001 16724999 ENSGACT00000017239 16717213 16723167 FALSE ENSGACG00000012979
19 16650001 16724999 ENSGACT00000017250 16718509 16723523 FALSE ENSGACG00000012979
19 16650001 16724999 ENSGACT00000017260 16718518 16723506 FALSE ENSGACG00000012979
19 16725001 16799999 ENSGACT00000017297 16731976 16735618 FALSE ENSGACG00000013049
19 16725001 16799999 ENSGACT00000017304 16737219 16757413 FALSE ENSGACG00000013060
19 16725001 16799999 ENSGACT00000017333 16760579 16783175 FALSE ENSGACG00000013064
19 16725001 16799999 ENSGACT00000017364 16792927 16798942 FALSE ENSGACG00000013089
19 16800001 16874999 ENSGACT00000017372 16837471 16842521 FALSE ENSGACG00000013107
19 16800001 16874999 ENSGACT00000017380 16844133 16847234 FALSE ENSGACG00000013113
19 16800001 16874999 ENSGACT00000017383 16850647 16851589 FALSE ENSGACG00000013120
19 16800001 16874999 ENSGACT00000017392 16853748 16859703 FALSE ENSGACG00000013122
19 16800001 16874999 ENSGACT00000017398 16853765 16859716 FALSE ENSGACG00000013122
19 16875001 16949999 ENSGACT00000017431 16880617 16893099 FALSE ENSGACG00000013149
19 16875001 16949999 ENSGACT00000017435 16887147 16892962 FALSE ENSGACG00000013149
19 16875001 16949999 ENSGACT00000017441 16896295 16899426 FALSE ENSGACG00000013162
19 16875001 16949999 ENSGACT00000017445 16900054 16903588 FALSE ENSGACG00000013167
19 17025001 17099999 ENSGACT00000017524 17062801 17086187 FALSE ENSGACG00000013219
19 17100001 17174999 NA NA NA FALSE NA
19 17325001 17399999 NA NA NA FALSE NA
19 17400001 17474999 ENSGACT00000017531 17415854 17417904 FALSE ENSGACG00000013238
19 17550001 17624999 ENSGACT00000017673 17601344 17604208 FALSE ENSGACG00000013345
19 17550001 17624999 ENSGACT00000017679 17604637 17605836 FALSE ENSGACG00000013352
19 17550001 17624999 ENSGACT00000017692 17606430 17608160 FALSE ENSGACG00000013358
19 17550001 17624999 ENSGACT00000017704 17609245 17616087 FALSE ENSGACG00000013365
19 17550001 17624999 ENSGACT00000017707 17609602 17615574 FALSE ENSGACG00000013365
19 17625001 17699999 ENSGACT00000017710 17665262 17668429 FALSE ENSGACG00000013377
19 17775001 17849999 ENSGACT00000017730 17783540 17802972 FALSE ENSGACG00000013388
19 17775001 17849999 ENSGACT00000017772 17808857 17813201 FALSE ENSGACG00000013390
19 17775001 17849999 ENSGACT00000017775 17808860 17813201 FALSE ENSGACG00000013390
19 17775001 17849999 ENSGACT00000017782 17809697 17813834 FALSE ENSGACG00000013390
19 17775001 17849999 ENSGACT00000017788 17814437 17818573 FALSE ENSGACG00000013433
19 17775001 17849999 ENSGACT00000017794 17814812 17818746 FALSE ENSGACG00000013433
19 17775001 17849999 ENSGACT00000017800 17814989 17818504 FALSE ENSGACG00000013433
19 17775001 17849999 ENSGACT00000017806 17815010 17818531 FALSE ENSGACG00000013433
19 17775001 17849999 ENSGACT00000017823 17821112 17825543 FALSE ENSGACG00000013447
19 17775001 17849999 ENSGACT00000017828 17828215 17831405 FALSE ENSGACG00000013460
19 17775001 17849999 ENSGACT00000017836 17834900 17838111 FALSE ENSGACG00000013465
19 17925001 17999999 ENSGACT00000017867 17952296 17953723 FALSE ENSGACG00000013489
19 17925001 17999999 ENSGACT00000017869 17952863 17953750 FALSE ENSGACG00000013489
19 18000001 18074999 ENSGACT00000017876 18006741 18011063 FALSE ENSGACG00000013493
19 18000001 18074999 ENSGACT00000017896 18012813 18022131 FALSE ENSGACG00000013499
19 18000001 18074999 ENSGACT00000017908 18023897 18029821 FALSE ENSGACG00000013517
19 18000001 18074999 ENSGACT00000017911 18032151 18032915 FALSE ENSGACG00000013525
19 18000001 18074999 ENSGACT00000017919 18038082 18045801 FALSE ENSGACG00000013528
19 18000001 18074999 ENSGACT00000017923 18038085 18045819 FALSE ENSGACG00000013528
19 18075001 18149999 NA NA NA FALSE NA
19 18150001 18224999 ENSGACT00000017934 18179318 18193385 FALSE ENSGACG00000013544
19 18225001 18299999 ENSGACT00000017941 18241389 18260016 FALSE ENSGACG00000013547
19 18225001 18299999 ENSGACT00000017943 18249929 18257017 FALSE ENSGACG00000013547
19 18225001 18299999 ENSGACT00000017952 18279323 18287365 FALSE ENSGACG00000013552
19 18225001 18299999 ENSGACT00000017956 18279323 18286554 FALSE ENSGACG00000013552
19 18225001 18299999 ENSGACT00000017959 18279332 18287024 FALSE ENSGACG00000013552
19 18225001 18299999 ENSGACT00000017974 18286218 18297557 FALSE ENSGACG00000013564
19 18225001 18299999 ENSGACT00000017978 18287386 18297539 FALSE ENSGACG00000013564
19 18300001 18374999 ENSGACT00000017996 18304067 18316279 FALSE ENSGACG00000013579
19 18300001 18374999 ENSGACT00000018001 18306802 18317658 FALSE ENSGACG00000013579
19 18375001 18449999 ENSGACT00000018004 18420493 18421478 FALSE ENSGACG00000013596
19 18450001 18524999 ENSGACT00000018006 18461047 18461796 FALSE ENSGACG00000013598
19 18450001 18524999 ENSGACT00000018022 18470715 18482526 FALSE ENSGACG00000013600
19 18450001 18524999 ENSGACT00000018029 18485565 18487222 FALSE ENSGACG00000013611
19 18450001 18524999 ENSGACT00000018036 18488096 18493162 FALSE ENSGACG00000013617
19 18525001 18599999 ENSGACT00000018044 18554402 18588912 FALSE ENSGACG00000013623
19 18600001 18674999 ENSGACT00000018046 18631860 18634118 FALSE ENSGACG00000013630
19 18600001 18674999 ENSGACT00000018058 18634336 18638892 FALSE ENSGACG00000013631
19 18600001 18674999 ENSGACT00000018061 18634768 18638844 FALSE ENSGACG00000013631
19 18825001 18899999 ENSGACT00000018212 18829581 18834592 FALSE ENSGACG00000013731
19 18825001 18899999 ENSGACT00000018218 18837519 18844210 FALSE ENSGACG00000013763
19 18825001 18899999 ENSGACT00000018223 18860234 18868449 FALSE ENSGACG00000013768
19 18825001 18899999 ENSGACT00000018226 18874562 18878283 FALSE ENSGACG00000013772
19 18900001 18974999 ENSGACT00000018231 18901520 18916227 FALSE ENSGACG00000013775
19 18900001 18974999 ENSGACT00000018237 18943143 18971273 FALSE ENSGACG00000013779
19 18900001 18974999 ENSGACT00000018238 18943149 18971273 FALSE ENSGACG00000013779
19 19050001 19124999 NA NA NA FALSE NA
19 19125001 19199999 NA NA NA FALSE NA
19 19200001 19274999 NA NA NA FALSE NA
19 19275001 19349999 NA NA NA FALSE NA
19 19350001 19424999 NA NA NA FALSE NA
19 19425001 19499999 ENSGACT00000018261 19449615 19466023 FALSE ENSGACG00000013801
19 19425001 19499999 ENSGACT00000018269 19471620 19475150 FALSE ENSGACG00000013805
19 19425001 19499999 ENSGACT00000018274 19484670 19488900 FALSE ENSGACG00000013812
19 19500001 19574999 ENSGACT00000018289 19516813 19526482 FALSE ENSGACG00000013820
19 19500001 19574999 ENSGACT00000018293 19527602 19533330 FALSE ENSGACG00000013827
19 19500001 19574999 ENSGACT00000018296 19527858 19533330 FALSE ENSGACG00000013827
19 19500001 19574999 ENSGACT00000018317 19536249 19549862 FALSE ENSGACG00000013830
19 19500001 19574999 ENSGACT00000018323 19552799 19558281 FALSE ENSGACG00000013845
19 19500001 19574999 ENSGACT00000018327 19560220 19562018 FALSE ENSGACG00000013850
19 19575001 19649999 ENSGACT00000018333 19584180 19592454 FALSE ENSGACG00000013856
19 19575001 19649999 ENSGACT00000018337 19599780 19602358 FALSE ENSGACG00000013858
19 19575001 19649999 ENSGACT00000018367 19606429 19628340 FALSE ENSGACG00000013862
19 19575001 19649999 ENSGACT00000018371 19632903 19633580 FALSE ENSGACG00000013883
19 19575001 19649999 ENSGACT00000018380 19640858 19642905 FALSE ENSGACG00000013886
19 19575001 19649999 ENSGACT00000018382 19643688 19644442 FALSE ENSGACG00000013894
19 19575001 19649999 ENSGACT00000028319 19604986 19605064 FALSE ENSGACG00000021527
19 19650001 19724999 ENSGACT00000018391 19659023 19663020 FALSE ENSGACG00000013899
19 19650001 19724999 ENSGACT00000018396 19659476 19663321 FALSE ENSGACG00000013899
19 19650001 19724999 ENSGACT00000018404 19663631 19669346 FALSE ENSGACG00000013906
19 19650001 19724999 ENSGACT00000018406 19664385 19669346 FALSE ENSGACG00000013906
19 19650001 19724999 ENSGACT00000018409 19673537 19673848 FALSE ENSGACG00000013913
19 19650001 19724999 ENSGACT00000018410 19677897 19678511 FALSE ENSGACG00000013915
