"chr" "pos1" "pos2" "gene_pos1" "gene_pos2" "fst_outlier_adj" "gene" "bias_direction" "bias_amount" "bias_sig" "study"
16 11925001 11999999 11973820 11975850 FALSE "ENSGACG00000006275" "M" 0.149 FALSE "leder2015"
16 11925001 11999999 11973851 11992922 FALSE "ENSGACG00000006275" "M" 0.149 FALSE "leder2015"
16 11925001 11999999 11995507 11996755 FALSE "ENSGACG00000006283" NA NA NA NA
16 12000001 12074999 12003228 12005697 FALSE "ENSGACG00000006301" "F" -0.129 FALSE "leder2015"
16 12000001 12074999 12011273 12012531 FALSE "ENSGACG00000006312" "M" 0.07 FALSE "leder2015"
16 12000001 12074999 12033164 12044262 FALSE "ENSGACG00000006314" NA NA NA NA
16 12075001 12149999 12104002 12108701 FALSE "ENSGACG00000006325" "M" 0.339 TRUE "leder2015"
16 12075001 12149999 12120235 12126773 FALSE "ENSGACG00000006329" NA NA NA NA
16 12075001 12149999 12129475 12136202 FALSE "ENSGACG00000006333" "M" 0.036 FALSE "leder2015"
16 12150001 12224999 12162673 12166827 FALSE "ENSGACG00000006349" NA NA NA NA
16 12150001 12224999 12162745 12166827 FALSE "ENSGACG00000006349" NA NA NA NA
16 12150001 12224999 12171434 12182321 FALSE "ENSGACG00000006360" NA NA NA NA
16 12150001 12224999 12184124 12205009 FALSE "ENSGACG00000006373" NA NA NA NA
16 12150001 12224999 12208794 12214806 FALSE "ENSGACG00000006376" NA NA NA NA
16 12150001 12224999 12208812 12214742 FALSE "ENSGACG00000006376" NA NA NA NA
16 12225001 12299999 12236791 12243579 FALSE "ENSGACG00000006408" "M" 0.126 FALSE "leder2015"
16 12225001 12299999 12239351 12242210 FALSE "ENSGACG00000006408" "M" 0.126 FALSE "leder2015"
16 12225001 12299999 12244640 12247789 FALSE "ENSGACG00000006417" "M" 0.568 TRUE "leder2015"
16 12225001 12299999 12250416 12255077 FALSE "ENSGACG00000006424" NA NA NA NA
16 12225001 12299999 12255869 12259388 FALSE "ENSGACG00000006433" "M" 0.012 FALSE "leder2015"
16 12225001 12299999 12255884 12259388 FALSE "ENSGACG00000006433" "M" 0.012 FALSE "leder2015"
16 12225001 12299999 12261048 12264385 FALSE "ENSGACG00000006465" "F" -0.212 FALSE "leder2015"
16 12225001 12299999 12234164 12234249 FALSE "ENSGACG00000021428" NA NA NA NA
16 12300001 12374999 12326825 12332077 FALSE "ENSGACG00000006488" "M" 0.029 FALSE "leder2015"
16 12300001 12374999 12337031 12351263 FALSE "ENSGACG00000006493" NA NA NA NA
16 12375001 12449999 NA NA FALSE NA NA NA NA NA
16 12450001 12524999 12486311 12492879 FALSE "ENSGACG00000006496" NA NA NA NA
16 12750001 12824999 12761910 12797556 FALSE "ENSGACG00000006528" "M" 0.475 TRUE "leder2015"
16 12750001 12824999 12804559 12809401 FALSE "ENSGACG00000006539" "M" 0.111 FALSE "leder2015"
16 12825001 12899999 12865337 12867816 FALSE "ENSGACG00000006594" "M" 0.286 FALSE "leder2015"
16 12825001 12899999 12870903 12877502 FALSE "ENSGACG00000006597" NA NA NA NA
16 12825001 12899999 12870903 12872969 FALSE "ENSGACG00000006597" NA NA NA NA
16 12825001 12899999 12882893 12883828 FALSE "ENSGACG00000006603" NA NA NA NA
16 12825001 12899999 12885812 12887887 FALSE "ENSGACG00000006605" "M" 1.5 TRUE "leder2010"
16 12825001 12899999 12885812 12887887 FALSE "ENSGACG00000006605" "M" 0.281 TRUE "leder2015"
16 12825001 12899999 12889292 12891335 FALSE "ENSGACG00000006612" NA NA NA NA
16 12900001 12974999 12927322 12944736 FALSE "ENSGACG00000006618" NA NA NA NA
16 12975001 13049999 12982082 12983961 FALSE "ENSGACG00000006627" NA NA NA NA
16 12975001 13049999 12981405 12984495 FALSE "ENSGACG00000006627" NA NA NA NA
16 12975001 13049999 12992782 12998820 FALSE "ENSGACG00000006634" "M" 0.033 FALSE "leder2015"
16 12975001 13049999 12992873 12997769 FALSE "ENSGACG00000006634" "M" 0.033 FALSE "leder2015"
16 13050001 13124999 13081617 13095101 FALSE "ENSGACG00000006664" NA NA NA NA
16 13050001 13124999 13102298 13110454 FALSE "ENSGACG00000006674" NA NA NA NA
16 13125001 13199999 13128974 13130470 FALSE "ENSGACG00000006678" NA NA NA NA
16 13125001 13199999 13139683 13147134 FALSE "ENSGACG00000006684" "M" 0.077 FALSE "leder2015"
16 13125001 13199999 13150514 13155698 FALSE "ENSGACG00000006709" NA NA NA NA
16 13125001 13199999 13189218 13190417 FALSE "ENSGACG00000006719" NA NA NA NA
16 13125001 13199999 13189305 13190981 FALSE "ENSGACG00000006719" NA NA NA NA
16 13125001 13199999 13193053 13197950 FALSE "ENSGACG00000006724" NA NA NA NA
16 13200001 13274999 13204963 13208499 FALSE "ENSGACG00000006731" "M" 0.056 FALSE "leder2015"
16 13200001 13274999 13204963 13208404 FALSE "ENSGACG00000006731" "M" 0.056 FALSE "leder2015"
16 13200001 13274999 13210317 13211831 FALSE "ENSGACG00000006742" "F" -0.033 FALSE "leder2015"
16 13275001 13349999 NA NA FALSE NA NA NA NA NA
16 13500001 13574999 NA NA FALSE NA NA NA NA NA
16 13575001 13649999 13588753 13591693 FALSE "ENSGACG00000006779" NA NA NA NA
16 13575001 13649999 13588766 13591609 FALSE "ENSGACG00000006779" NA NA NA NA
16 13575001 13649999 13588769 13591612 FALSE "ENSGACG00000006779" NA NA NA NA
16 13575001 13649999 13591757 13595607 FALSE "ENSGACG00000006797" "F" 2 TRUE "leder2010"
16 13575001 13649999 13598877 13599935 FALSE "ENSGACG00000006803" "F" -0.064 FALSE "leder2015"
16 13575001 13649999 13602905 13607696 FALSE "ENSGACG00000006805" NA NA NA NA
16 13575001 13649999 13626776 13641407 FALSE "ENSGACG00000006813" "M" 0.003 FALSE "leder2015"
16 13575001 13649999 13639111 13640056 FALSE "ENSGACG00000006823" "F" -0.087 FALSE "leder2015"
16 13650001 13724999 13654389 13664418 FALSE "ENSGACG00000006826" NA NA NA NA
16 13650001 13724999 13666342 13684382 FALSE "ENSGACG00000006831" NA NA NA NA
16 13650001 13724999 13685855 13688314 FALSE "ENSGACG00000006855" "F" 1.2 TRUE "leder2010"
16 13650001 13724999 13685855 13688314 FALSE "ENSGACG00000006855" "F" -0.433 TRUE "leder2015"
16 13650001 13724999 13685855 13688314 FALSE "ENSGACG00000006855" "M" -1.1 FALSE "viitaniemi2011"
16 13650001 13724999 13688941 13714232 FALSE "ENSGACG00000006880" NA NA NA NA
16 13650001 13724999 13699444 13700220 FALSE "ENSGACG00000006886" NA NA NA NA
16 13725001 13799999 13741111 13743308 FALSE "ENSGACG00000006889" NA NA NA NA
16 13725001 13799999 13745431 13747811 FALSE "ENSGACG00000006904" NA NA NA NA
16 13725001 13799999 13761789 13774797 FALSE "ENSGACG00000006911" NA NA NA NA
16 13725001 13799999 13786775 13788478 FALSE "ENSGACG00000006935" "M" 0.175 FALSE "leder2015"
16 13725001 13799999 13791276 13793020 FALSE "ENSGACG00000006937" NA NA NA NA
16 13725001 13799999 13794713 13795821 FALSE "ENSGACG00000006941" NA NA NA NA
16 13800001 13874999 13801660 13803622 FALSE "ENSGACG00000006943" NA NA NA NA
16 13800001 13874999 13801660 13802785 FALSE "ENSGACG00000006943" NA NA NA NA
16 13800001 13874999 13808923 13810457 FALSE "ENSGACG00000006947" NA NA NA NA
16 13800001 13874999 13813115 13814761 FALSE "ENSGACG00000006948" NA NA NA NA
16 13800001 13874999 13813698 13814755 FALSE "ENSGACG00000006948" NA NA NA NA
16 13800001 13874999 13817595 13819315 FALSE "ENSGACG00000006952" NA NA NA NA
16 13800001 13874999 13843542 13846698 FALSE "ENSGACG00000006957" NA NA NA NA
16 13800001 13874999 13851564 13852481 FALSE "ENSGACG00000006961" NA NA NA NA
16 13800001 13874999 13855608 13860804 FALSE "ENSGACG00000006963" NA NA NA NA
16 13875001 13949999 13877317 13879014 FALSE "ENSGACG00000006966" NA NA NA NA
16 13875001 13949999 13880714 13881646 FALSE "ENSGACG00000006969" NA NA NA NA
16 13875001 13949999 13885492 13888462 FALSE "ENSGACG00000006971" NA NA NA NA
16 13875001 13949999 13896723 13897679 FALSE "ENSGACG00000006973" NA NA NA NA
16 13875001 13949999 13901516 13901815 FALSE "ENSGACG00000006974" NA NA NA NA
16 13875001 13949999 13904891 13906343 FALSE "ENSGACG00000006976" NA NA NA NA
16 13875001 13949999 13914789 13916661 FALSE "ENSGACG00000006977" NA NA NA NA
16 13875001 13949999 13923149 13933994 FALSE "ENSGACG00000006982" "M" 0.007 FALSE "leder2015"
16 13875001 13949999 13923149 13933032 FALSE "ENSGACG00000006982" "M" 0.007 FALSE "leder2015"
16 13875001 13949999 13935967 13940994 FALSE "ENSGACG00000007013" NA NA NA NA
16 13875001 13949999 13943680 13948337 FALSE "ENSGACG00000007044" NA NA NA NA
16 13950001 14024999 13954521 14009546 FALSE "ENSGACG00000007052" NA NA NA NA
16 14025001 14099999 14075441 14081080 FALSE "ENSGACG00000007062" "M" 0.133 FALSE "leder2015"
16 14025001 14099999 14075438 14081080 FALSE "ENSGACG00000007062" "M" 0.133 FALSE "leder2015"
16 14025001 14099999 14083784 14089085 FALSE "ENSGACG00000007119" "F" -0.068 FALSE "leder2015"
16 14025001 14099999 14090263 14092620 FALSE "ENSGACG00000007137" "F" -0.301 FALSE "leder2015"
16 14100001 14174999 14116230 14118276 FALSE "ENSGACG00000007282" "M" 0.369 FALSE "leder2015"
16 14100001 14174999 14116748 14118189 FALSE "ENSGACG00000007282" "M" 0.369 FALSE "leder2015"
16 14100001 14174999 14116748 14118163 FALSE "ENSGACG00000007282" "M" 0.369 FALSE "leder2015"
16 14175001 14249999 NA NA FALSE NA NA NA NA NA
16 14250001 14324999 14276402 14283033 FALSE "ENSGACG00000007299" "M" 0.376 TRUE "leder2015"
16 14250001 14324999 14276630 14283641 FALSE "ENSGACG00000007299" "M" 0.376 TRUE "leder2015"
16 14250001 14324999 14288131 14290745 FALSE "ENSGACG00000007323" "M" 0.362 TRUE "leder2015"
16 14250001 14324999 14288131 14290745 FALSE "ENSGACG00000007323" "F" 1.3 FALSE "viitaniemi2011"
16 14250001 14324999 14288149 14290745 FALSE "ENSGACG00000007323" "M" 0.362 TRUE "leder2015"
16 14250001 14324999 14288149 14290745 FALSE "ENSGACG00000007323" "F" 1.3 FALSE "viitaniemi2011"
16 14250001 14324999 14313977 14322126 FALSE "ENSGACG00000007330" "M" 0.05 FALSE "leder2015"
16 14325001 14399999 14327128 14327835 FALSE "ENSGACG00000007335" NA NA NA NA
16 14325001 14399999 14344974 14348217 FALSE "ENSGACG00000007337" "M" 0.001 FALSE "leder2015"
16 14325001 14399999 14345022 14348204 FALSE "ENSGACG00000007337" "M" 0.001 FALSE "leder2015"
16 14325001 14399999 14350862 14352335 FALSE "ENSGACG00000007370" "M" 0.001 FALSE "leder2015"
16 14325001 14399999 14352135 14355248 FALSE "ENSGACG00000007387" "M" 0.083 FALSE "leder2015"
16 14325001 14399999 14353748 14355229 FALSE "ENSGACG00000007387" "M" 0.083 FALSE "leder2015"
16 14325001 14399999 14355436 14360324 FALSE "ENSGACG00000007408" "M" 0.044 FALSE "leder2015"
16 14325001 14399999 14361314 14361662 FALSE "ENSGACG00000007423" NA NA NA NA
16 14400001 14474999 14463310 14468588 FALSE "ENSGACG00000007436" "F" -0.034 FALSE "leder2015"
16 14400001 14474999 14463331 14468462 FALSE "ENSGACG00000007436" "F" -0.034 FALSE "leder2015"
16 14400001 14474999 14469340 14470350 FALSE "ENSGACG00000007472" "F" -0.043 FALSE "leder2015"
16 14400001 14474999 14470594 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470594 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470594 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470594 14472792 FALSE "ENSGACG00000007473" "F" -0.1 FALSE "leder2015"
16 14400001 14474999 14470799 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470799 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470799 14472792 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14470799 14472792 FALSE "ENSGACG00000007473" "F" -0.1 FALSE "leder2015"
16 14400001 14474999 14471100 14474323 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14471100 14474323 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14471100 14474323 FALSE "ENSGACG00000007473" "F" 1.5 TRUE "leder2010"
16 14400001 14474999 14471100 14474323 FALSE "ENSGACG00000007473" "F" -0.1 FALSE "leder2015"
16 14475001 14549999 14484693 14486971 FALSE "ENSGACG00000007498" "M" 0.071 FALSE "leder2015"
16 14550001 14624999 NA NA FALSE NA NA NA NA NA
16 14625001 14699999 NA NA FALSE NA NA NA NA NA
16 14700001 14774999 NA NA FALSE NA NA NA NA NA
16 14775001 14849999 14796897 14803472 FALSE "ENSGACG00000007556" "M" 0.117 TRUE "leder2015"
16 14775001 14849999 14827472 14849263 FALSE "ENSGACG00000007578" NA NA NA NA
16 14925001 14999999 14963047 14964421 FALSE "ENSGACG00000007612" NA NA NA NA
16 14925001 14999999 14973213 14975404 FALSE "ENSGACG00000007619" NA NA NA NA
16 14925001 14999999 14978748 14981290 FALSE "ENSGACG00000007624" NA NA NA NA
16 14925001 14999999 14989352 14992800 FALSE "ENSGACG00000007660" "F" -0.151 FALSE "leder2015"
16 14925001 14999999 14989978 14992764 FALSE "ENSGACG00000007660" "F" -0.151 FALSE "leder2015"
16 14925001 14999999 14986890 14986965 FALSE "ENSGACG00000022240" NA NA NA NA
16 14925001 14999999 14977188 14977282 FALSE "ENSGACG00000022683" NA NA NA NA
16 15000001 15074999 15032956 15037196 FALSE "ENSGACG00000007737" NA NA NA NA
16 15000001 15074999 15037120 15040717 FALSE "ENSGACG00000007739" "M" 0.201 FALSE "leder2015"
16 15000001 15074999 15038107 15040739 FALSE "ENSGACG00000007739" "M" 0.201 FALSE "leder2015"
16 15075001 15149999 15126078 15138237 FALSE "ENSGACG00000007753" NA NA NA NA
16 15150001 15224999 NA NA FALSE NA NA NA NA NA
16 15225001 15299999 NA NA FALSE NA NA NA NA NA
16 15300001 15374999 15327512 15347896 FALSE "ENSGACG00000007774" NA NA NA NA
16 15300001 15374999 15327512 15347887 FALSE "ENSGACG00000007774" NA NA NA NA
16 15375001 15449999 15393823 15396151 FALSE "ENSGACG00000007813" "F" -0.106 FALSE "leder2015"
16 15375001 15449999 15394986 15396184 FALSE "ENSGACG00000007813" "F" -0.106 FALSE "leder2015"
16 15375001 15449999 15407819 15411504 FALSE "ENSGACG00000007818" NA NA NA NA
16 15375001 15449999 15407825 15411504 FALSE "ENSGACG00000007818" NA NA NA NA
16 15375001 15449999 15430001 15448569 FALSE "ENSGACG00000007845" NA NA NA NA
16 15450001 15524999 15500599 15501588 FALSE "ENSGACG00000007859" NA NA NA NA
16 15450001 15524999 15511871 15512836 FALSE "ENSGACG00000007864" NA NA NA NA
16 15450001 15524999 15514632 15515772 FALSE "ENSGACG00000007868" NA NA NA NA
16 15450001 15524999 15521376 15522290 FALSE "ENSGACG00000007870" NA NA NA NA
16 15825001 15899999 15844520 15862485 FALSE "ENSGACG00000008088" NA NA NA NA
16 15825001 15899999 15844730 15862470 FALSE "ENSGACG00000008088" NA NA NA NA
16 15825001 15899999 15884164 15886822 FALSE "ENSGACG00000008096" "M" 0.138 FALSE "leder2015"
16 15900001 15974999 15939488 15943021 FALSE "ENSGACG00000008127" "M" 0.272 TRUE "leder2015"
16 15900001 15974999 15950422 15951745 FALSE "ENSGACG00000008139" NA NA NA NA
16 15975001 16049999 15980825 15981403 FALSE "ENSGACG00000008143" "M" 0.215 FALSE "leder2015"
16 15975001 16049999 15992405 16003246 FALSE "ENSGACG00000008147" NA NA NA NA
16 15975001 16049999 16026656 16040032 FALSE "ENSGACG00000008155" NA NA NA NA
16 15975001 16049999 16043770 16046608 FALSE "ENSGACG00000008166" "F" -0.24 FALSE "leder2015"
16 16050001 16124999 16050497 16057744 FALSE "ENSGACG00000008168" "M" 0.45 TRUE "leder2015"
16 16050001 16124999 16050510 16058935 FALSE "ENSGACG00000008168" "M" 0.45 TRUE "leder2015"
16 16050001 16124999 16062479 16069554 FALSE "ENSGACG00000008189" "F" -0.035 FALSE "leder2015"
16 16050001 16124999 16071807 16075401 FALSE "ENSGACG00000008203" "F" -0.097 FALSE "leder2015"
16 16050001 16124999 16077659 16087267 FALSE "ENSGACG00000008206" NA NA NA NA
16 16050001 16124999 16091603 16094841 FALSE "ENSGACG00000008218" NA NA NA NA
16 16050001 16124999 16119568 16120711 FALSE "ENSGACG00000008239" NA NA NA NA
16 16050001 16124999 16122412 16123767 FALSE "ENSGACG00000008246" NA NA NA NA
16 16125001 16199999 16192940 16193060 FALSE "ENSGACG00000022559" NA NA NA NA
16 16200001 16274999 16216874 16224487 FALSE "ENSGACG00000008251" "F" -0.469 TRUE "leder2015"
16 16200001 16274999 16228124 16239499 FALSE "ENSGACG00000008266" "M" 0.018 FALSE "leder2015"
16 16200001 16274999 16253950 16255493 FALSE "ENSGACG00000008276" "M" 2 TRUE "leder2010"
16 16200001 16274999 16253950 16255493 FALSE "ENSGACG00000008276" "M" 0.16 FALSE "leder2015"
16 16275001 16349999 16307389 16308514 FALSE "ENSGACG00000008286" NA NA NA NA
16 16275001 16349999 16308504 16313377 FALSE "ENSGACG00000008289" NA NA NA NA
16 16275001 16349999 16313860 16316272 FALSE "ENSGACG00000008295" NA NA NA NA
16 16275001 16349999 16317453 16318861 FALSE "ENSGACG00000008298" NA NA NA NA
16 16350001 16424999 16368349 16369778 FALSE "ENSGACG00000008301" NA NA NA NA
16 16425001 16499999 16450671 16452078 FALSE "ENSGACG00000008304" NA NA NA NA
16 16425001 16499999 16460421 16461727 FALSE "ENSGACG00000008305" NA NA NA NA
16 16425001 16499999 16460421 16461586 FALSE "ENSGACG00000008305" NA NA NA NA
16 16425001 16499999 16467898 16469661 FALSE "ENSGACG00000008316" NA NA NA NA
16 16425001 16499999 16483480 16484737 FALSE "ENSGACG00000008324" NA NA NA NA
16 16425001 16499999 16483483 16485039 FALSE "ENSGACG00000008324" NA NA NA NA
16 16500001 16574999 16501903 16504064 FALSE "ENSGACG00000008343" NA NA NA NA
16 16500001 16574999 16508075 16523530 FALSE "ENSGACG00000008352" NA NA NA NA
16 16500001 16574999 16525600 16530274 FALSE "ENSGACG00000008373" NA NA NA NA
16 16500001 16574999 16525660 16530274 FALSE "ENSGACG00000008373" NA NA NA NA
16 16500001 16574999 16531990 16532986 FALSE "ENSGACG00000008390" "F" -0.048 FALSE "leder2015"
16 16500001 16574999 16533122 16536371 FALSE "ENSGACG00000008393" "F" -0.072 FALSE "leder2015"
16 16500001 16574999 16538703 16540190 FALSE "ENSGACG00000008398" NA NA NA NA
16 16500001 16574999 16554840 16573746 FALSE "ENSGACG00000008399" NA NA NA NA
16 16575001 16649999 16576965 16628180 FALSE "ENSGACG00000008415" "M" 0.028 FALSE "leder2015"
16 16575001 16649999 16576938 16579498 FALSE "ENSGACG00000008415" "M" 0.028 FALSE "leder2015"
16 16575001 16649999 16584312 16593892 FALSE "ENSGACG00000008415" "M" 0.028 FALSE "leder2015"
16 16575001 16649999 16584333 16593892 FALSE "ENSGACG00000008415" "M" 0.028 FALSE "leder2015"
16 16575001 16649999 16648440 16649317 FALSE "ENSGACG00000008457" NA NA NA NA
16 16725001 16799999 16728474 16768973 FALSE "ENSGACG00000008500" NA NA NA NA
16 16800001 16874999 NA NA FALSE NA NA NA NA NA
16 16875001 16949999 16892493 16894470 FALSE "ENSGACG00000008515" NA NA NA NA
16 16875001 16949999 16908539 16919404 FALSE "ENSGACG00000008521" "M" 0.141 FALSE "leder2015"
16 16875001 16949999 16932801 16935689 FALSE "ENSGACG00000008534" NA NA NA NA
16 16875001 16949999 16946301 16948367 FALSE "ENSGACG00000008537" NA NA NA NA
16 16950001 17024999 16966117 16967188 FALSE "ENSGACG00000008540" NA NA NA NA
16 16950001 17024999 16974284 16975596 FALSE "ENSGACG00000008545" NA NA NA NA
16 16950001 17024999 16978741 16979885 FALSE "ENSGACG00000008547" NA NA NA NA
16 17175001 17249999 17188116 17192641 FALSE "ENSGACG00000008563" "M" 0.188 FALSE "leder2015"
16 17175001 17249999 17218776 17235905 FALSE "ENSGACG00000008565" NA NA NA NA
16 17175001 17249999 17216676 17216755 FALSE "ENSGACG00000022535" NA NA NA NA
16 17325001 17399999 17329582 17363899 FALSE "ENSGACG00000008651" NA NA NA NA
16 17325001 17399999 17329585 17363842 FALSE "ENSGACG00000008651" NA NA NA NA
16 17325001 17399999 17394261 17394872 FALSE "ENSGACG00000008697" NA NA NA NA
16 17325001 17399999 17398170 17398782 FALSE "ENSGACG00000008698" NA NA NA NA
16 17400001 17474999 17401113 17401866 TRUE "ENSGACG00000008700" NA NA NA NA
16 17400001 17474999 17405163 17405973 TRUE "ENSGACG00000008710" NA NA NA NA
16 17400001 17474999 17408026 17409307 TRUE "ENSGACG00000008714" NA NA NA NA
16 17400001 17474999 17411595 17412427 TRUE "ENSGACG00000008715" NA NA NA NA
16 17400001 17474999 17415464 17416670 TRUE "ENSGACG00000008726" NA NA NA NA
16 17400001 17474999 17420537 17421326 TRUE "ENSGACG00000008731" NA NA NA NA
16 17400001 17474999 17423409 17424134 TRUE "ENSGACG00000008734" NA NA NA NA
16 17400001 17474999 17425826 17428763 TRUE "ENSGACG00000008737" NA NA NA NA
16 17400001 17474999 17425873 17426617 TRUE "ENSGACG00000008737" NA NA NA NA
16 17400001 17474999 17427906 17428816 TRUE "ENSGACG00000008737" NA NA NA NA
16 17400001 17474999 17431079 17431864 TRUE "ENSGACG00000008746" NA NA NA NA
16 17400001 17474999 17433609 17434348 TRUE "ENSGACG00000008753" NA NA NA NA
16 17400001 17474999 17433615 17437014 TRUE "ENSGACG00000008753" NA NA NA NA
16 17400001 17474999 17436223 17437014 TRUE "ENSGACG00000008753" NA NA NA NA
16 17400001 17474999 17438346 17439255 TRUE "ENSGACG00000008774" NA NA NA NA
16 17400001 17474999 17439904 17441404 TRUE "ENSGACG00000008781" NA NA NA NA
16 17400001 17474999 17441931 17443747 TRUE "ENSGACG00000008785" NA NA NA NA
16 17400001 17474999 17444479 17445710 TRUE "ENSGACG00000008788" NA NA NA NA
16 17400001 17474999 17444482 17445936 TRUE "ENSGACG00000008788" NA NA NA NA
16 17400001 17474999 17444512 17445960 TRUE "ENSGACG00000008788" NA NA NA NA
16 17475001 17549999 17478452 17490297 FALSE "ENSGACG00000008817" NA NA NA NA
16 17475001 17549999 17496458 17507672 FALSE "ENSGACG00000008839" "M" 0.048 FALSE "leder2015"
16 17475001 17549999 17508984 17513113 FALSE "ENSGACG00000008855" "M" 0.195 TRUE "leder2015"
16 17475001 17549999 17509176 17513196 FALSE "ENSGACG00000008855" "M" 0.195 TRUE "leder2015"
16 17475001 17549999 17515531 17520899 FALSE "ENSGACG00000008860" "F" -0.117 FALSE "leder2015"
16 17475001 17549999 17515531 17520899 FALSE "ENSGACG00000008860" "M" -1.3 FALSE "viitaniemi2011"
16 17475001 17549999 17515531 17519446 FALSE "ENSGACG00000008860" "F" -0.117 FALSE "leder2015"
16 17475001 17549999 17515531 17519446 FALSE "ENSGACG00000008860" "M" -1.3 FALSE "viitaniemi2011"
16 17475001 17549999 17523127 17523660 FALSE "ENSGACG00000008995" "M" 0.319 TRUE "leder2015"
16 17475001 17549999 17525425 17529463 FALSE "ENSGACG00000009010" "F" -0.085 FALSE "leder2015"
16 17475001 17549999 17531012 17541842 FALSE "ENSGACG00000009017" NA NA NA NA
16 17550001 17624999 17573546 17584616 FALSE "ENSGACG00000009026" NA NA NA NA
16 17625001 17699999 17666385 17669814 TRUE "ENSGACG00000009047" "M" 0.116 FALSE "leder2015"
16 17625001 17699999 17670915 17673343 TRUE "ENSGACG00000009074" NA NA NA NA
16 17625001 17699999 17670915 17672780 TRUE "ENSGACG00000009074" NA NA NA NA
16 17625001 17699999 17676449 17677821 TRUE "ENSGACG00000009079" NA NA NA NA
16 17625001 17699999 17678183 17682998 TRUE "ENSGACG00000009092" NA NA NA NA
16 17625001 17699999 17683488 17685770 TRUE "ENSGACG00000009102" "M" 0.096 FALSE "leder2015"
16 17625001 17699999 17687579 17691245 TRUE "ENSGACG00000009122" "F" -0.054 FALSE "leder2015"
16 17625001 17699999 17687842 17690536 TRUE "ENSGACG00000009122" "F" -0.054 FALSE "leder2015"
16 17625001 17699999 17691828 17699736 TRUE "ENSGACG00000009132" "M" 0.2 TRUE "leder2015"
16 17625001 17699999 17691828 17697148 TRUE "ENSGACG00000009132" "M" 0.2 TRUE "leder2015"
16 17700001 17774999 17703064 17704594 FALSE "ENSGACG00000009156" NA NA NA NA
16 17700001 17774999 17707514 17719390 FALSE "ENSGACG00000009159" NA NA NA NA
16 17700001 17774999 17770456 17774952 FALSE "ENSGACG00000009167" "F" -0.153 FALSE "leder2015"
16 17700001 17774999 17770456 17774952 FALSE "ENSGACG00000009167" "M" -1.1 FALSE "viitaniemi2011"
16 17775001 17849999 17776642 17785106 FALSE "ENSGACG00000009181" "M" 0.007 FALSE "leder2015"
16 17775001 17849999 17819067 17830545 FALSE "ENSGACG00000009186" "F" -0.241 TRUE "leder2015"
16 17850001 17924999 17875706 17912269 FALSE "ENSGACG00000009203" NA NA NA NA
16 17850001 17924999 17884216 17912281 FALSE "ENSGACG00000009203" NA NA NA NA
16 17925001 17999999 17927940 17939340 FALSE "ENSGACG00000009246" "M" 0.497 TRUE "leder2015"
16 17925001 17999999 17927940 17939340 FALSE "ENSGACG00000009246" "M" 0.371 TRUE "leder2015"
16 17925001 17999999 17933746 17939229 FALSE "ENSGACG00000009246" "M" 0.497 TRUE "leder2015"
16 17925001 17999999 17933746 17939229 FALSE "ENSGACG00000009246" "M" 0.371 TRUE "leder2015"
16 17925001 17999999 17940494 17943931 FALSE "ENSGACG00000009271" "M" 0.032 FALSE "leder2015"
16 17925001 17999999 17940949 17944639 FALSE "ENSGACG00000009271" "M" 0.032 FALSE "leder2015"
16 17925001 17999999 17945381 17954249 FALSE "ENSGACG00000009289" "M" 0.191 FALSE "leder2015"
16 18000001 18074999 18031490 18058121 FALSE "ENSGACG00000009303" "M" 0.034 FALSE "leder2015"
16 18000001 18074999 18059952 18062434 FALSE "ENSGACG00000009326" "M" 0.074 FALSE "leder2015"
16 18000001 18074999 18060078 18062020 FALSE "ENSGACG00000009326" "M" 0.074 FALSE "leder2015"
16 18000001 18074999 18063327 18071574 FALSE "ENSGACG00000009339" NA NA NA NA
16 18000001 18074999 18063327 18070296 FALSE "ENSGACG00000009339" NA NA NA NA
16 18000001 18074999 18014862 18014947 FALSE "ENSGACG00000021540" NA NA NA NA
16 18000001 18074999 18014353 18014420 FALSE "ENSGACG00000022248" NA NA NA NA
16 18075001 18149999 18090430 18105144 FALSE "ENSGACG00000009353" "M" 0.491 TRUE "leder2015"
16 18150001 18224999 NA NA FALSE NA NA NA NA NA
16 18225001 18299999 NA NA FALSE NA NA NA NA NA
16 18300001 18374999 NA NA FALSE NA NA NA NA NA
16 18375001 18449999 NA NA FALSE NA NA NA NA NA
16 18450001 18524999 NA NA FALSE NA NA NA NA NA
16 18525001 18599999 NA NA FALSE NA NA NA NA NA
16 18600001 18674999 NA NA FALSE NA NA NA NA NA
16 18975001 19049999 NA NA FALSE NA NA NA NA NA
16 19050001 19124999 NA NA FALSE NA NA NA NA NA
