chr pos ies_wht ies_cmn ies_cbr
21 514593 47119.5603397529 43097.2058425236 57949.2715384553
21 514595 71967.0130662604 65012.9767106887 75207.7497581192
21 514600 122794.534682661 110387.815838457 123606.810269658
21 514603 119718.329560885 105649.110319534 124176.330574847
21 567591 129902.556009728 129240.697334998 131053.395735097
21 567629 129452.710611645 127088.269436228 132924.21083723
21 658499 166309.355246991 158255.469410953 174546.484336211
21 658514 166309.355246991 158255.469410953 174546.484336211
21 658712 166921.060397222 157255.68499073 173333.568756727
21 658724 166921.060397222 157255.68499073 173333.568756727
21 658746 166921.060397222 157255.68499073 173333.568756727
21 658749 166921.060397222 157255.68499073 173333.568756727
21 693810 106896.237713414 101088.738999329 109762.446613227
21 694034 84586.541609416 84138.8628159773 103190.818663302
21 708234 75656.3970575294 71016.7102476977 87659.2920170708
21 719559 77959.8749085318 73145.4902018051 93324.9855426883
21 722094 62146.3716791946 53665.186403387 71703.1845142859
21 737164 41273.0184094891 43089.8980157788 56962.5358454517
21 745592 45409.9911902431 45307.1306159352 56039.4042084945
21 750065 23965.4372073241 25387.9616765225 32149.1818882704
21 750675 28575.4467103171 26558.643578921 36657.6577899551
21 750687 23270.997997066 22916.0692759801 26861.8995984691
21 769200 28101.6793498279 27357.8672545391 28552.0768929302
21 769325 17679.4681900501 18631.1111997882 15964.3486248794
21 769684 13823.5471795213 13707.0159824937 12824.2336205267
21 771048 17051.632309089 17273.3915881972 16749.5420418773
21 787321 14165.4961140811 13595.0715963401 13266.1755740698
21 787326 13019.3637850875 10744.9449010712 12407.9864443865
21 787338 9219.31562999467 9074.60692711516 9593.19363019161
21 787382 10585.2681802407 7442.10404530958 8818.39277734995
21 787638 15187.4778403629 10419.6756233445 12925.2306682007
21 787639 15481.9422727221 10483.1299121291 12925.2306682007
21 787660 15374.7646351411 12358.8817481208 13684.4133674228
21 787667 14955.1281224007 12847.334371857 13920.0638129032
21 796381 15192.3913450561 13030.4736210584 13525.7657078297
21 796604 17055.3824625622 15349.0206767302 16421.8592220344
21 796747 15397.9107404722 13513.7660520996 13281.867404913
21 796795 22060.8696000324 18974.6646819207 19296.9288373547
21 796806 31229.9786209919 30457.8614193056 28867.9713743359
21 813071 33831.5055204441 34486.7850949118 29483.657639201
21 813105 47541.5216496562 46628.7417689555 44036.6612213849
21 842772 35963.5721233761 36760.8539607071 36549.2555558009
21 843127 36453.774440848 36708.1181872453 31109.9021877992
21 855917 32609.119106674 34102.5300716807 32182.5440932481
21 855942 31607.0420420206 33604.6380733988 31667.2804079678
21 855954 31607.0420420206 33604.6380733988 31667.2804079678
21 857963 23150.1127651091 24407.8361128731 24210.940356495
21 857973 20955.1240353169 20280.7442051838 20119.3725787608
21 857974 20955.1240353169 20280.7442051838 20119.3725787608
21 859030 13701.9878844166 13662.2499406556 13606.710087222
21 859052 10825.2783295455 12512.6785144744 14146.2942497842
21 862344 8442.17074189815 8750.79632998733 9059.91075104606
21 862433 5891.24405374461 6354.45046002559 7702.07048227709
21 862475 4979.08445885826 6987.97622436563 8182.41221428802
21 863617 6155.46242962099 6014.05303642831 6495.92337800562
21 863882 10819.2707191574 11657.1892055891 12071.7256814668
21 863886 11961.4822556408 12246.3074150084 10487.1494469658
21 869783 22074.8354020557 22426.0053085376 21010.8045212902
21 869844 21848.3170283893 21708.7120226136 21310.4683054312
21 869962 27105.2251158707 25494.6137648935 24703.2424830006
21 879089 43911.074435394 43167.4368790667 40354.2386644183
21 879345 54466.6978315067 54869.818751257 51653.2603764569
21 927803 46179.7196602671 44256.4296656736 44024.6290163578
21 929003 45186.8604433469 44740.110582194 41816.3976767782
21 929018 45186.8604433469 44740.110582194 41816.3976767782
21 929116 42299.8330055184 40181.4497851731 38943.1880976234
21 934783 25284.3977158893 23569.741285917 22745.0481615328
21 941219 22912.6337120921 22130.2203919629 21045.1493317097
21 941220 22117.617942496 19589.3501869961 16463.116302764
21 941479 21734.7499671537 19076.4857960203 16386.8428322413
21 941594 15398.8998219824 15346.7469697408 14108.3229672229
21 941759 10649.5360674257 10389.1285146042 10281.5878996024
21 941826 14708.7552540891 13993.9132803435 13726.9344981458
21 941833 14849.6449161612 14322.7819605006 14522.4144676686
21 957892 15564.9876095089 15104.1579211616 15219.0725848239
21 959673 12020.1081879999 10683.2477453616 10567.8498761618
21 962408 9612.5410128564 9836.81160886903 8735.09442055607
21 962419 15755.940577375 13130.7276753224 11266.0170726691
21 962456 31683.066357411 29797.6268369517 25181.9080656143
21 962458 32220.509031089 30466.5397101172 25834.2771950981
21 965152 34836.3120198194 33678.9112709002 30393.4331775793
21 965538 43169.1063450443 37971.5637293138 35365.747656629
21 965605 73508.2594010406 72330.7618990764 67746.4231531956
21 1001577 73560.4917762618 71449.1569866839 67074.5316716923
21 1001582 64737.8759144206 61769.7206676352 67069.2352548435
21 1001607 65367.664748352 61433.0231845912 65374.557743429
21 1001629 66368.0474279304 62328.3267823819 66306.814682427
21 1001633 86751.427660006 85014.1184689436 90502.6968382494
21 1001848 103506.649290265 106188.3407163 105330.532585778
21 1001849 103506.649290265 106188.3407163 105330.532585778
21 1001850 103506.649290265 106188.3407163 105330.532585778
21 1011473 105326.063765721 119295.745353939 118937.885613474
21 1011604 122757.41576119 124600.467133214 127548.003135025
21 1113748 174298.68264924 189652.590387195 193000.830921401
21 1113792 168070.202677856 189154.13838589 188389.365859829
21 1113821 170558.111762908 188509.493573711 190098.697209569
21 1183468 106803.770898394 121635.140169963 120196.570162303
21 1183485 112728.724335805 119934.27904751 127153.582159079
21 1183493 84051.8843779711 100986.351948561 96548.9926862215
21 1183508 75196.4735405806 84116.0333709467 93256.3674589872
21 1183603 116507.693254043 148307.755076628 147902.527832109
21 1183621 63691.3869960409 89040.4611966722 86879.5052821212
21 1183625 95440.5043422793 111559.741958351 105778.386070112
21 1183635 139078.2557015 147916.113070808 160007.983211481
21 1183643 176626.310982018 196229.304552075 193943.804283062
21 1387890 158545.295968665 162033.780559536 163496.062332199
21 1387922 90276.3441787059 107681.767796381 96657.7169233402
21 1387945 73448.7095161593 72506.2579989779 76958.6211515868
21 1387988 30103.7456046848 28678.6219238738 30676.0605897734
21 1388031 17328.4719484483 17956.484174513 19560.7724722747
21 1388130 16523.381935656 18692.9379362092 20875.2983924362
21 1388203 8521.31653426111 10464.0971558872 15656.3259528475
21 1388204 7980.3719428778 8869.59277120843 12502.0400410141
21 1388207 16265.6789692745 14950.8747912458 19404.596739522
21 1390561 9685.43032052414 9718.51203089804 14704.1853081649
21 1390574 9070.98599334875 9726.79928472752 14436.9139129048
21 1390577 3996.58089352619 3944.76181946312 5273.09491554521
21 1394633 3571.88736201335 3920.89518648279 4162.44784701112
21 1394664 2469.73090894913 2673.90452730748 2514.86982614684
21 1394683 1098.98726062108 1344.47140319201 1151.52924036855
21 1394693 815.583384256438 889.381356146263 929.909954715105
21 1394707 2611.5291467508 1687.97881000518 2163.42059245081
21 1394712 2275.64582971215 852.782291593257 806.192500060002
21 1394834 11074.8151661988 8195.5397556261 7591.04780959603
21 1394912 5091.63232169487 2521.18908757032 2835.87505381689
21 1394990 9058.93423144763 7980.75829847287 9642.01317022897
21 1395146 27866.9302117327 25380.188552109 23233.6926675888
21 1395198 27866.9302117327 25380.188552109 24194.8413836624
21 1395208 28515.2809175309 27603.9816922233 26007.4330793769
21 1395331 49320.5415638869 44163.7387552633 42128.1623700662
21 1395380 55746.353937949 45509.61371875 53987.9475271423
21 1396788 78220.4202937537 50338.8274462506 64474.9738595633
21 1397075 70341.0876352912 54050.4176932491 65487.9069689893
21 1397076 70341.0876352912 54050.4176932491 65487.9069689893
21 1397596 110788.86245503 79407.8884863467 102242.168624653
21 1397603 152428.868008247 106822.239464637 153479.444943131
21 1397607 119446.728172426 110664.809259325 121336.136665961
21 1397648 158026.293211224 149517.202085082 167933.417278125
21 1530037 155999.431946126 147591.237809155 158748.919197444
21 1530238 152032.607359571 148394.829402965 158996.802875198
21 1569941 139969.147558805 125142.844448154 151160.306128788
21 1569982 143114.735082592 121346.220513558 139697.850944568
21 1570250 120982.226531083 112846.270493563 149471.22885307
21 1570251 110493.29297082 99284.3833054223 116018.150865937
21 1570287 133352.279472324 109091.957865066 124090.528865279
21 1570294 148695.308459401 127701.416626867 136833.497089524
21 1570799 132032.379980925 113916.528370888 136130.140724668
21 1570834 139363.397909148 131122.397381607 148683.190981833
21 1675167 147963.564850432 144442.012546518 167983.026632081
21 1692625 161807.842801334 145668.548260783 164446.309684322
21 1692780 119301.407544143 103643.02324023 131563.956216502
21 1743486 111581.63693492 110563.204680725 128339.092381326
21 1743491 100790.762865642 94565.9593751831 115028.99988644
21 1743876 98510.9762891067 88164.9388444235 119177.51106163
21 1778725 110552.426382221 104848.118338158 126799.086035578
21 1778768 119820.049097098 112158.256535125 125652.501095289
21 1865076 90801.8905141762 88052.0125356943 92208.3622597805
21 1880654 101353.454826941 85736.4441096972 95560.7941873038
21 1880862 50537.5435248785 47790.286198644 49030.4719240166
21 1881015 48878.7855965865 41045.3847880928 43532.8528797484
21 1881077 54563.3600143429 40311.5328927916 42545.7624260306
21 1893375 58256.4966059399 50922.1066756174 51059.5402520098
21 1893616 54706.739900291 53235.5961032396 56450.1622898393
21 1893713 70032.7125568084 73137.1348437205 71013.4576833929
21 1893752 74279.8009484052 73525.5168748706 72005.1564416771
21 1914336 81834.6516521562 79652.1942427026 82021.3908039005
21 1914384 88924.146735531 82372.3286637307 83935.9799798338
21 1914738 94242.8895633566 89693.0903179278 93265.7779951895
21 1914739 94242.8895633566 89693.0903179278 93265.7779951895
21 1956057 97287.4701901723 92670.2979753277 90785.637239183
21 1979953 93627.0347360598 91462.6096376525 95655.1589292511
21 1991149 113758.501669647 99819.8591333344 103947.176330119
21 2023035 68888.0202126157 65753.4807116844 71566.2183364499
21 2023069 67583.6763860452 56372.6377813673 53930.4682255608
21 2038991 63098.5207697525 56262.4951904129 63652.0913922224
21 2039037 54939.4954438717 54775.4873731175 56137.8974781537
21 2046314 39331.2443964282 34691.9215206028 36365.9339115035
21 2061580 45108.7726502429 43666.9697736063 49702.4020805723
21 2061583 20395.0279644417 19435.1287795431 22162.3196992823
21 2061607 43947.0308601036 43096.3005799595 48122.3194147192
21 2061660 43280.5796998721 42907.3342853605 49587.1781430279
21 2066913 42733.1759754548 42059.2768775128 45248.5393463877
21 2066938 43231.7404903256 41742.3727649684 45159.6521334463
21 2088378 44754.8886497305 42851.3049433641 47059.4434712247
21 2090558 58336.3414824616 55560.6772397403 58136.340722264
21 2116876 50760.5105092647 50229.1147684917 51556.5462820739
21 2146441 54285.9311651363 50131.8849448453 51940.1607188553
21 2146510 46612.4618484798 46625.8077159527 42304.6292598615
21 2146522 49121.3425647639 47377.6085487176 45234.7094354022
21 2152846 29025.8725128608 26305.4388951149 31660.2893401115
21 2152882 26672.9387128987 25342.8074381577 28907.782543569
21 2152924 26672.9387128987 25342.8074381577 29704.8978444758
21 2152941 27664.2468987636 22056.6775166497 14464.2070979816
21 2152946 34936.5870714754 28679.3429762934 21209.0687069469
21 2152970 16689.5013997279 16873.7390279631 21398.0347122736
21 2152984 35437.1601203479 31515.5918796422 26281.5258506644
21 2152985 35437.1601203479 31515.5918796422 26281.5258506644
21 2152987 17618.9557653767 22385.7764634045 16744.5772836297
21 2153220 33830.8051096701 31597.876936841 25131.3656206644
21 2171662 26703.1622305007 30954.0468179352 32459.5497658629
21 2171663 26703.1622305007 30954.0468179352 32459.5497658629
21 2171675 27803.4521627246 27278.2055320589 17221.4102496244
21 2171682 24620.1447190143 30070.1967540675 31588.6315129751
21 2175257 34994.3882347228 43830.0603716022 37500.6057174904
21 2175372 35579.6996746747 37419.0655327514 32275.3512468167
21 2175375 35579.6996746747 37419.0655327514 32275.3512468167
21 2203811 34271.1642816874 37322.8953861308 36210.602155414
21 2203858 33091.7928817 42588.5351763805 30541.2676293081
21 2214118 25576.812324401 28334.3538233372 21609.5036847129
21 2214121 25576.812324401 28334.3538233372 21609.5036847129
21 2214122 25576.812324401 28334.3538233372 21609.5036847129
21 2214137 27848.2754911654 25894.7642285229 16126.3613978044
21 2214173 18143.1846354853 22828.3529534887 14674.1197576262
21 2214176 22849.135935796 26646.2371469747 18466.0361471182
21 2214217 35240.915760982 37251.3486412287 22250.813905563
21 2214485 44899.3736038517 46081.1076255624 25054.3028342586
21 2219750 54850.6807293959 55808.1654851601 26589.7081199648
21 2219760 93268.537399315 97593.0964465779 40777.4721598713
21 2219794 69329.1968993502 59415.1444278208 33118.4376558327
21 2219796 67852.3882687646 63644.7055677293 58241.538398733
21 2219799 109629.076539502 111935.676691919 79368.6841482461
21 2302058 105612.31931006 106049.335533414 100669.142672562
21 2302060 92054.3291522398 96914.060340545 90078.4840176809
21 2302074 93451.7397129913 97916.0380380927 90989.9434062413
21 2302085 97036.6509083106 98075.0205682733 68884.9439823247
21 2318204 105511.096404421 102964.659890478 97576.283052708
21 2335596 99818.0828735121 104702.425203806 73996.7366764238
21 2335614 96307.1246340465 103844.183429409 77727.0505555493
21 2335637 75272.6844500076 79926.8756669366 70861.7266878407
21 2335680 97350.3684156925 97548.3761228634 73105.454166285
21 2335682 104677.159270276 107961.342542135 95346.2485733765
21 2424520 101648.836720503 106279.1811131 96038.2527154886
21 2424534 86118.9627821883 84373.0221223544 91701.7127211771
21 2424906 44098.5691285938 41353.00494976 45819.7144397633
21 2428461 39490.8160617798 39126.2671136074 42649.0581297649
21 2428509 31717.3305682722 38586.3863222932 37065.3608573317
21 2428512 47253.5427436807 52879.8209046189 42143.2002742028
21 2442990 30731.9176367912 35673.5755200387 28571.0326301783
21 2445993 30623.8908529822 36265.4015569896 28235.8870049477
21 2446543 27771.0099047616 34003.9142789892 26757.5961207607
21 2448346 24252.254221514 27924.4357042522 22454.856945797
21 2448728 22608.9964437381 33579.9676687344 19472.4859391418
21 2448731 9633.37876913656 16145.8991943154 9668.52537213534
21 2448743 21451.7256403363 30253.1068410124 16843.2126065791
21 2448747 21451.7256403363 30253.1068410124 17113.18513967
21 2449120 22060.3960871753 30253.1068410124 16877.7825878176
21 2449138 24180.5830743846 32778.639769002 19219.5998861004
21 2451737 29767.3675087111 29104.5527767201 21016.1436002094
21 2451884 26371.109425423 31994.4037223439 19522.0475953025
21 2453231 40990.5389346985 42275.0852412315 28818.2476836329
21 2453255 32341.2482703233 33616.0291890746 30601.2016111027
21 2454721 46665.655946763 47769.2848461819 42075.5808638987
21 2481605 43589.5528224419 44883.7321309854 40553.9901387484
21 2485150 41487.8053376906 42811.3229338415 40148.7257811724
21 2485441 59182.8890787037 59271.0557866655 54412.9427386161
21 2501027 56215.7617920703 57312.9472587552 54790.7488089194
21 2533289 61209.9597406468 66547.3136902986 60965.4719706596
21 2533513 55376.6493656015 61700.0010599236 57058.9865738941
21 2535717 32435.4850841837 34173.243807076 31984.4314384405
21 2535759 55944.9322466668 62520.5734092323 58255.944712916
21 2535778 55650.6090759834 62225.0676003541 58255.944712916
21 2571671 40080.5068729983 43255.511583752 39538.8948704951
21 2573265 27974.4561954512 29489.0808172152 31131.7832199076
21 2573604 19310.0525424274 19143.388272381 22318.6987560144
21 2575825 18127.7111692169 18055.5426576063 23047.0302926345
21 2575857 15243.7268798093 15429.5568787834 18097.1837667946
21 2575886 17292.0181695426 16814.1158915115 24789.8067623857
21 2575920 17819.7933621267 16506.249136633 21805.010535094
21 2576349 24678.9250650424 25022.8121950029 28310.680397219
21 2577362 27026.3899442405 27245.3685549815 30809.1528085816
21 2584840 30239.5201263799 31572.9496198667 32362.1842704995
21 2592462 35080.9286446096 35602.1153360275 35816.0736018535
21 2592478 58289.7266939614 56083.2960272417 60360.2057196269
21 2592481 58289.7266939614 56083.2960272417 60360.2057196269
21 2646284 59166.4598109416 62299.7281703086 63110.7801325585
21 2646298 58552.6786779239 62077.9568251852 63110.7801325585
21 2646301 58552.6786779239 62077.9568251852 63110.7801325585
21 2646605 47171.254595209 51518.7613979113 54254.0536237658
21 2646606 47171.254595209 51518.7613979113 54254.0536237658
21 2646644 51948.41269326 51506.7508680707 55159.0404343879
21 2646649 51948.41269326 51522.2324336273 54787.1010262869
21 2646666 53513.0823035459 51987.2034808106 52721.9227793585
21 2696604 56287.8487856933 57681.5804260893 62064.4114318108
21 2696612 39270.5311021057 36962.4099250397 41400.5864320175
21 2706551 36278.129062975 30585.6382745866 35342.0936298586
21 2706576 27006.2861702868 22641.8504210627 25727.8900280741
21 2706624 22146.4977112054 17267.4935391415 22628.5719203032
21 2706935 14891.1570231858 12630.2452244108 16690.1163669146
21 2707059 12538.7647600762 10292.5095090611 15418.3666398632
21 2707065 7548.94880746656 7319.90909935957 8697.13385239898
21 2707089 13442.4850475956 11652.643503036 15861.4358018331
21 2707093 9874.13139422444 9501.29403232296 10583.3886307774
21 2707104 19039.5471687535 13863.1841225649 14593.576094053
21 2707109 17022.5514925322 15243.0382915625 14005.5859547601
21 2713364 20993.200768268 18655.9942930824 17717.418346972
21 2713370 22631.3703402488 21385.6704748637 20924.7111733593
21 2715171 37015.9541404455 34227.6022534463 33068.5941674608
21 2715421 40075.153406196 38388.2857502387 41116.2577033276
21 2760017 43486.5253059712 42857.1476473336 41644.328082192
21 2760018 41874.5766106039 40796.4460972389 41190.381241584
21 2760019 41393.5972237258 40564.7534743789 40887.4658039193
21 2760051 30626.7246942896 30822.0848315638 36612.1853530598
21 2760345 25727.2232099074 20615.7379198053 29468.691818428
21 2760371 18986.1884065647 18649.5947030977 27088.6201254206
21 2760432 20455.9319526627 20015.1293969829 28031.585575751
21 2766569 17650.9742318003 16789.0588394983 23393.4444650232
21 2766615 21276.1745045397 17418.0814127146 23766.8072835757
21 2776429 19168.9265232857 12951.8220392692 19079.7671264458
21 2776475 21728.082941598 14954.7970571048 20745.1284958208
21 2776494 19909.2748143724 13917.8073329585 19792.3423314192
21 2785818 20844.0690914579 14737.6580089657 21098.7036811419
21 2785843 21430.0584137526 12449.4421746959 18349.4429428108
21 2785971 22634.1952616578 15154.4542933494 20669.7965975333
21 2786097 18441.7154835492 11756.866599628 16981.9626074964
21 2786181 20011.7460591247 13764.4731879395 19681.8208870341
21 2786553 21290.0835630413 13395.8518003668 18198.2075003458
21 2786681 34327.4117695422 24323.4434389901 27420.4963010729
21 2786710 36029.8428148563 30090.8339072072 32306.707124103
21 2809760 46579.1503760056 38233.6303155139 43073.0217978898
21 2813536 40732.0527674715 36272.0550508955 36957.506039022
21 2838184 38311.829028213 31848.2916853338 35082.7728293355
21 2838193 36001.2126417501 31311.2226311798 32940.3290472226
21 2838201 20039.9167055971 19305.0313441178 18950.1350964906
21 2838239 14393.7410378258 14244.9164312577 13678.3164076497
21 2838265 10088.9954407912 11472.5798164139 11995.2782995919
21 2838310 10744.7973078758 13186.8671857801 11737.3201476118
21 2840678 21313.7092167237 18118.0989038617 16742.1795293714
21 2840684 21313.7092167237 18118.0989038617 16742.1795293714
21 2840849 18323.7650407571 23781.5479628222 17861.9348581561
21 2840851 24203.0223249517 24882.9184097112 19571.4214013779
21 2840921 30396.9425849514 27436.3136780836 23514.4676796814
21 2840975 80615.2882715051 51683.321697064 45489.95972779
21 2855643 94854.0646092082 60584.8277816581 63567.0732329426
21 2860076 111627.825253274 88132.2659820394 83045.4634075865
21 2898441 189603.834882623 93996.9735334348 89477.693555382
21 2898473 169992.86788227 92457.792896189 93559.9210747031
21 2931429 165905.439018121 108745.397592529 94900.7981144266
21 2935692 233741.780151592 96514.0743855536 103173.594711557
21 2935729 249319.08421039 160564.840281859 166982.627124846
21 2954490 246536.288483752 153146.473688756 140123.454742334
21 2954547 266158.082892603 258677.168656427 235225.585392522
21 3064483 334301.687612597 251550.189363128 246807.417693466
21 3218194 297037.019751302 257677.342794547 250308.019602151
21 3226541 308876.143216711 252759.391532696 238526.099086607
21 3258627 216920.163363004 177700.234810829 163208.178248432
21 3258647 216920.163363004 170552.399260898 162201.463658271
21 3318566 223678.461332606 172840.238298334 165629.095308458
21 3318831 203170.605479294 138592.401040588 142795.037658434
21 3319702 213974.582389331 142612.770818207 133464.199514089
21 3368953 211417.670646407 122721.306017757 122159.871277946
21 3378875 155505.501748926 106391.918714654 109392.340313378
21 3379108 134528.759525385 92253.0300183282 91725.2772526114
21 3391299 71487.7421727205 61794.0948798301 56065.8464185935
21 3391471 69102.9527735707 49193.5338961607 46509.9935498367
21 3391489 70811.5046822283 55324.1564657132 51391.7973376554
21 3411368 74477.9613534701 51680.3396824448 51213.4730781063
21 3411373 48779.5810244888 32871.4954491315 36085.0536608768
21 3411410 54031.8579572154 39669.9458289502 40480.5766058752
21 3411498 40811.4248671109 33166.7434967866 36562.4618551977
21 3411542 35848.4069614942 29981.2363107773 33012.6471800304
21 3411545 35848.4069614942 29981.2363107773 33012.6471800304
21 3413303 30826.6707390439 25774.5652421367 28185.2472950453
21 3413787 46635.6939855047 37711.1431093609 38549.9100268866
21 3413829 46830.1420787569 38446.6180414773 39397.941272311
21 3416275 54727.9066305492 48492.7366655778 51746.2520792343
21 3458511 44040.3335585042 41998.2995007278 42040.3705298741
21 3458543 44040.3335585042 41995.0476851139 41415.763461265
21 3458594 37994.2952784434 37751.5606121252 39736.4498303618
21 3458611 34244.6048136178 32455.393718179 33180.0507789827
21 3458665 43434.1329965744 41796.2332816013 41604.6899678863
21 3458669 34674.217345484 33316.6109553409 31912.2781912833
21 3458727 35243.0426322928 32585.0418000401 31912.2781912833
21 3458746 35243.0426322928 32585.0418000401 31912.2781912833
21 3458845 32650.9256971617 31152.7912459838 30233.0890023324
21 3462725 37686.0593089373 33464.5120659934 36417.5289795734
21 3462730 37686.0593089373 33457.7175081283 36417.5289795734
21 3462733 37686.0593089373 33457.7175081283 36417.5289795734
21 3463604 43071.5745668359 35370.381331358 42477.5029012597
21 3465136 55946.6951501219 48166.2075935325 55765.699880441
21 3482005 50326.5405139698 43736.6684139686 51175.0944579092
21 3508714 50982.2222045069 43565.1446146188 50373.1715709847
21 3511208 48216.9765072256 37083.2480874299 47374.4052767085
21 3516027 46098.3042999975 38348.3329652999 48987.8769267563
21 3516084 37369.2936452659 29642.7785024514 41758.9268844703
21 3516110 42887.2933237961 31883.0513408749 47055.9141817886
21 3516111 43537.2623295572 31607.0763253985 46499.9684198772
21 3516184 42461.1424245381 29361.7696060292 46805.3279176026
21 3516308 30576.9871999005 16655.9256785018 29392.2875425146
21 3516312 30576.9871999005 16504.4034621165 29392.2875425146
21 3516315 30576.9871999005 16504.4034621165 29392.2875425146
21 3516393 38903.0350086728 24110.2672695544 43886.0167093667
21 3516476 21761.6877170846 14611.7238465947 25945.8360159976
21 3516515 31463.8037364074 22328.0820526913 32401.9468595365
21 3516631 38356.5034846667 19984.9617568865 30336.8750270664
21 3516777 46579.8384727675 34806.8653375917 42206.8488635788
21 3516851 47322.4523478739 35724.9822958351 42206.8488635788
21 3516998 45953.6485794539 39489.4720873263 45118.3601567071
21 3559383 52112.4732167113 48309.4763271968 52793.5119857774
21 3559868 50846.8510350718 49232.0235986971 49541.426908734
21 3559879 38751.6811579866 35678.9908777424 32746.6937804669
21 3560182 43651.3664446162 43110.7883817189 42448.5075637368
21 3569013 52271.5614945708 66365.878659181 60827.6140319003
21 3609034 58732.6933093607 58814.6477798274 58719.4434270197
21 3626467 45450.8433131494 56563.4713365513 55088.5828196631
21 3642337 30223.5320438759 44691.9118119013 39500.898269721
21 3642670 29401.0108317879 44877.2598785265 39269.4415847961
21 3642686 29193.3583411698 40943.5945514558 38689.4425547828
21 3642734 23970.6905580334 36392.665292713 33440.6505378665
21 3653569 18076.4494424067 27720.6886147593 24825.8776610275
21 3653576 17588.655973114 27720.6886147593 24825.8776610275
21 3653581 17588.655973114 27720.6886147593 24825.8776610275
21 3653666 17078.3275367661 25938.8210785817 23836.3166620948
21 3653667 17078.3275367661 25938.8210785817 23836.3166620948
21 3653707 16960.8286959771 26048.4894388296 24425.81727435
21 3653741 15314.4767741474 22925.783435031 23713.9127920711
21 3653811 13078.2270039436 22166.2125053937 24126.9379723308
21 3653822 13189.6938055499 21814.4585865574 22905.9762955167
21 3653846 16614.8926270994 24176.4463059457 26316.9448295787
21 3653960 25618.5768682696 33331.3341554546 34818.5036816195
21 3672835 27114.1062618316 30043.4508955607 31542.4161909267
21 3675399 33015.1001770454 36427.6722816466 38039.4329532552
21 3703008 32798.5500873321 36820.600736215 40208.3647945771
21 3703018 16205.7697575199 19769.4248395203 23141.9056060463
21 3703030 23446.5371371108 22499.7486435428 25050.4863420927
21 3703032 18585.5144771202 21868.0066697033 25753.2170832339
21 3703086 24208.2839815093 25416.5331800197 28917.0732666132
21 3703469 22117.1739554022 20239.6019041931 19560.2604272836
21 3703470 37087.3337230215 33727.2277272896 35822.6835506584
21 3703477 22022.6777488756 18924.0537371041 19516.8237892856
21 3703513 42444.831438623 39930.6626526134 42279.939522756
21 3703538 52868.5091564727 45854.3574715885 47398.3555248715
21 3703553 50644.6492218762 47876.9845171242 48135.4734687044
21 3724538 56776.9527370222 62412.7945493662 65391.4268922338
21 3724578 66560.3104762625 59723.4160553068 59169.057111886
21 3775270 84616.6271701003 80191.027210469 79631.4936174911
21 3775315 64114.6354043624 55141.0549848667 57345.3797745846
21 3775363 73524.3622695745 65392.5819962284 68456.1323478934
21 3809019 89082.313231622 82725.2412498653 85730.8895127171
21 3849128 83689.0182174035 65857.5797379102 82887.4256217041
21 3849131 49563.402531684 38700.76325549 46987.6722473504
21 3849148 52371.3252183031 44464.6317403861 56226.9613156957
21 3849182 80612.0532633931 62330.7844769155 83326.3947130949
21 3849282 72953.3899968272 56080.6999114038 72105.5957070068
21 3849420 64777.481966339 54981.6420661345 73293.539979148
21 3850319 67493.476339982 59496.5733353175 79787.4705822259
21 3861369 120077.005560531 92910.3158279943 123820.973249806
21 3927671 119402.077017561 115033.998587486 139455.210698574
21 3934353 101969.751107894 88571.9980542328 121177.527053587
21 3934372 121977.815741392 113108.785033102 137956.074746792
21 3934398 135575.593028059 129781.120915462 147097.335462313
21 3952029 131551.548004409 121368.293990456 144077.895329241
21 4031083 172138.013251486 177286.073151688 220040.793143833
21 4074945 126432.059177364 120378.522771194 154278.139285293
21 4078557 122471.61061758 127493.340106213 180529.217463491
21 4111316 140591.785151465 151664.674521008 240183.205062223
21 4148014 116630.911302255 148172.096236371 247535.91906306
21 4193233 104514.727331349 147820.985564585 232265.650851843
21 4204848 74184.2920199387 117528.58391195 183696.373039128
21 4213163 82067.1195524547 143939.93896043 207407.371943058
21 4245089 93195.8093083446 138069.627263894 199476.079322926
21 4245127 118971.868100652 215504.257361286 319006.340902725
21 4251195 91575.3060672537 175675.389479449 225154.149239617
21 4253278 133595.543605055 207919.739507515 249464.396127871
21 4259323 169798.441212576 221417.061377748 250922.551462873
21 4355359 233313.168470276 371561.454234339 420968.162119522
21 4361775 295286.907462245 402449.35859816 419801.552887725
21 4415968 316930.292599592 408861.525449832 419359.732008677
21 4461055 304670.684732146 372815.800809111 384251.758218994
21 4522808 352957.225696041 384888.776338108 380584.446253531
21 4606122 355572.332280019 381726.142879667 373822.484419657
21 4731903 299100.255503745 375950.473426211 382115.872809622
21 4731922 387292.277799824 405532.19311906 338764.356045222
21 4752560 271466.56432639 285160.498761163 290965.675585671
21 4768391 270766.0839893 234883.380169977 185064.724037912
21 4789235 252791.106612645 212858.290080868 231799.765516113
21 4882785 283515.580242725 233358.773550489 180863.350805505
21 4882888 208140.975123125 180337.381742328 213137.922683561
21 4887196 218063.996544074 217322.295221324 176420.897172168
21 4887325 259486.357212321 163380.838477975 159590.453045614
21 4900678 157882.679419903 126595.52567691 143754.855976335
21 4939058 166630.191320817 151223.086362557 126439.972999422
21 4956350 188619.809083982 146716.241467015 127796.68584917
21 4968324 170064.598450366 126693.959598261 111153.733130726
